Order ID,Order Date,Product Name,Category,Sub-Category,Sales Revenue,Quantity Sold,Profit,Customer Segment,Region,State/City
CA-2022-102531,2022-08-09,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1604.39,2,641.59,Home Office,South,"Florida, Miami"
CA-2025-105871,2022-08-09,Corner Bookshelf White,Furniture,Bookcases,120276.96,4,-2672.6,Consumer,South,"Tennessee, Nashville"
CA-2022-106550,2022-08-09,Heavy Duty Shelving Unit,Office Supplies,Storage,37739.27,3,5660.6,Consumer,East,"Massachusetts, Boston"
CA-2024-106914,2022-08-09,Drafting Table Adjustable,Furniture,Tables,149479.68,5,-24913.28,Consumer,Central,"Texas, Houston"
CA-2022-103087,2022-08-10,Scanner & Document Digitizer,Technology,Machines,23915.62,1,1196.03,Consumer,South,"Georgia, Atlanta"
CA-2024-103218,2022-08-10,Drafting Table Adjustable,Furniture,Tables,77069.65,2,-12845.08,Corporate,East,"New York, New York City"
CA-2022-103452,2022-08-10,Canon ImageClass Copier,Technology,Copiers,606766.52,5,212367.95,Consumer,South,"Tennessee, Nashville"
CA-2022-104747,2022-08-10,Heavy Duty Shredder,Technology,Machines,443796.85,8,-83211.65,Consumer,South,"Georgia, Atlanta"
CA-2023-107042,2022-08-10,Bubble Mailers Padded,Office Supplies,Envelopes,2926.58,2,1170.3,Consumer,West,"California, San Francisco"
CA-2025-107626,2022-08-10,Label Printer XL,Technology,Machines,341940.91,6,-122121.22,Consumer,South,"Tennessee, Nashville"
CA-2024-107791,2022-08-10,Xerox WorkCentre,Technology,Copiers,311214.31,2,108925.05,Home Office,Central,"Texas, Austin"
CA-2025-100688,2022-08-11,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,408.36,1,120.35,Consumer,West,"Oregon, Portland"
CA-2025-104516,2022-08-11,Mesh Task Chair,Furniture,Chairs,286888.67,9,34426.74,Consumer,West,"Washington, Seattle"
CA-2024-106166,2022-08-11,Canon ImageClass Copier,Technology,Copiers,239924.78,2,17137.84,Corporate,Central,"Michigan, Detroit"
CA-2023-106394,2022-08-11,3-Shelf Walnut Bookcase,Furniture,Bookcases,151270.82,5,-12458.3,Corporate,East,"Pennsylvania, Philadelphia"
CA-2023-107166,2022-08-11,Noise Cancelling Headphones,Technology,Accessories,25645.34,5,4274.5,Corporate,South,"Tennessee, Nashville"
CA-2025-102105,2022-08-12,Label Printer XL,Technology,Machines,563226.38,7,-201152.16,Consumer,West,"California, Los Angeles"
CA-2022-103412,2022-08-12,Standing Desk Wood,Furniture,Tables,138788.45,7,-23130.44,Home Office,East,"District of Columbia, Washington"
CA-2022-105667,2022-08-12,Scanner & Document Digitizer,Technology,Machines,184074.08,3,-165667.17,Consumer,South,"Georgia, Atlanta"
CA-2022-106230,2022-08-12,Air Purifier HEPA,Office Supplies,Appliances,64303.42,3,11574.35,Corporate,Central,"Illinois, Chicago"
CA-2025-105607,2022-08-13,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,4409.79,7,1763.75,Consumer,South,"North Carolina, Charlotte"
CA-2024-105901,2022-08-13,Rubber Bands Asst.,Office Supplies,Fasteners,2118.16,4,-635.78,Consumer,South,"Tennessee, Nashville"
CA-2023-100475,2022-08-14,Xerox WorkCentre,Technology,Copiers,723368.24,6,253178.22,Corporate,East,"District of Columbia, Washington"
CA-2025-100787,2022-08-14,Air Purifier HEPA,Office Supplies,Appliances,175199.72,5,6183.5,Consumer,West,"California, San Francisco"
CA-2025-102926,2022-08-14,Noise Cancelling Headphones,Technology,Accessories,5432.35,1,-388.44,Home Office,Central,"Michigan, Detroit"
CA-2025-104409,2022-08-14,Heavy Duty Shelving Unit,Office Supplies,Storage,24185.37,2,3627.93,Home Office,East,"Massachusetts, Boston"
CA-2023-107386,2022-08-14,Acrylic Paint Set,Office Supplies,Art,7739.75,7,2321.51,Consumer,Central,"Texas, Austin"
CA-2025-101366,2022-08-15,Ergonomic Office Chair,Furniture,Chairs,15450.45,1,1853.39,Consumer,Central,"Illinois, Chicago"
CA-2023-105895,2022-08-15,Premium Copy Paper Letter,Office Supplies,Paper,5785.1,3,826.68,Consumer,West,"Washington, Seattle"
CA-2022-102396,2022-08-16,Heavy Duty Shelving Unit,Office Supplies,Storage,17134.52,1,2570.51,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-103489,2022-08-16,Label Printer XL,Technology,Machines,448267.23,5,22413.32,Corporate,Central,"Illinois, Chicago"
CA-2023-106176,2022-08-16,Rubber Bands Asst.,Office Supplies,Fasteners,325.36,1,113.71,Home Office,West,"Washington, Seattle"
CA-2025-103463,2022-08-17,Microwave Oven Stainless Steel,Office Supplies,Appliances,23733.85,1,4272.01,Consumer,South,"Tennessee, Nashville"
CA-2022-102347,2022-08-18,3-Shelf Walnut Bookcase,Furniture,Bookcases,92213.83,3,-2050.1,Consumer,West,"Oregon, Portland"
CA-2022-103050,2022-08-18,Metal Frame Bookshelf,Furniture,Bookcases,224857.79,5,17988.59,Corporate,East,"Pennsylvania, Philadelphia"
CA-2023-105957,2022-08-18,File Folder Labels,Office Supplies,Labels,11190.06,8,4476.19,Corporate,East,"District of Columbia, Washington"
CA-2024-105012,2022-08-19,Leather Laptop Sleeve,Technology,Accessories,12550.43,5,3137.4,Consumer,West,"Oregon, Portland"
CA-2025-105820,2022-08-19,Folding Chair 4-Pack,Furniture,Chairs,55972.71,4,-1976.23,Consumer,Central,"Michigan, Detroit"
CA-2023-107016,2022-08-19,Xerox WorkCentre,Technology,Copiers,171135.21,1,12223.41,Corporate,South,"North Carolina, Charlotte"
CA-2022-102315,2022-08-20,Coffee Table Modern,Furniture,Tables,297755.03,7,-14887.71,Consumer,South,"Florida, Miami"
CA-2022-102979,2022-08-20,Push Pins Assorted,Office Supplies,Fasteners,1818.53,3,341.13,Consumer,West,"Oregon, Portland"
CA-2023-104902,2022-08-20,Zipper Binder Portfolio,Office Supplies,Binders,1279.86,2,576.02,Consumer,South,"North Carolina, Charlotte"
CA-2022-107682,2022-08-20,Standing Desk Wood,Furniture,Tables,50534.55,2,-2526.52,Consumer,East,"New York, New York City"
CA-2022-103970,2022-08-21,Wall Clock Brushed Nickel,Furniture,Furnishings,27702.91,9,1630.12,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-104549,2022-08-21,Wall Clock Brushed Nickel,Furniture,Furnishings,24355.52,4,2705.8,Corporate,South,"Tennessee, Nashville"
CA-2022-107128,2022-08-21,File Filing Cabinet 3-Drawer,Office Supplies,Storage,6131.21,1,919.64,Consumer,Central,"Texas, Houston"
CA-2023-103893,2022-08-22,Air Purifier HEPA,Office Supplies,Appliances,23448.33,3,4220.55,Corporate,East,"Massachusetts, Boston"
CA-2023-105937,2022-08-22,Brother Monochrome Copier,Technology,Copiers,366594.4,6,86257.75,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-106348,2022-08-22,Nokia retro phone,Technology,Phones,210305.4,3,31545.81,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-100286,2022-08-23,Catalog Envelopes 100-Count,Office Supplies,Envelopes,943.71,2,235.72,Home Office,South,"North Carolina, Charlotte"
CA-2022-104215,2022-08-23,5-Shelf Oak Bookcase,Furniture,Bookcases,175007.16,8,-147005.45,Consumer,East,"Massachusetts, Boston"
CA-2023-107718,2022-08-23,Plastic Storage Bins 6-Pack,Office Supplies,Storage,112584.52,10,16888.01,Home Office,West,"Oregon, Portland"
CA-2022-103381,2022-08-24,Paper Clips Jumbo,Office Supplies,Fasteners,391.76,2,136.95,Corporate,Central,"Texas, Houston"
CA-2022-103399,2022-08-24,Drafting Table Adjustable,Furniture,Tables,145286.52,5,-7264.16,Corporate,East,"District of Columbia, Washington"
CA-2025-102023,2022-08-25,Zipper Binder Portfolio,Office Supplies,Binders,211.65,1,82.17,Consumer,Central,"Michigan, Detroit"
CA-2024-104291,2022-08-25,Rubber Bands Asst.,Office Supplies,Fasteners,1492.34,3,522.07,Home Office,East,"New York, New York City"
CA-2023-106808,2022-08-25,Rubber Bands Asst.,Office Supplies,Fasteners,3462.76,4,1211.8,Consumer,West,"Washington, Seattle"
CA-2023-101348,2022-08-26,Rubber Bands Asst.,Office Supplies,Fasteners,734.55,2,256.47,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-101482,2022-08-26,Keurig Coffee Maker,Office Supplies,Appliances,64764.07,2,11658.18,Consumer,Central,"Texas, Houston"
CA-2024-105686,2022-08-26,Xerox WorkCentre,Technology,Copiers,344291.47,5,24592.9,Corporate,East,"District of Columbia, Washington"
CA-2022-106492,2022-08-27,Address Labels Roll,Office Supplies,Labels,6134.53,4,2453.48,Consumer,East,"New York, New York City"
CA-2024-100689,2022-08-28,Acrylic Paint Set,Office Supplies,Art,19580.53,7,4351.69,Consumer,East,"District of Columbia, Washington"
CA-2024-101796,2022-08-28,Colored Cardstock,Office Supplies,Paper,5329.43,6,2131.44,Corporate,West,"California, Los Angeles"
CA-2025-103089,2022-08-28,Google Pixel 8,Technology,Phones,85332.3,3,-18286.56,Corporate,South,"Tennessee, Nashville"
CA-2023-104402,2022-08-28,Whiteboard Markers 12-Pack,Office Supplies,Art,2324.83,5,697.2,Corporate,Central,"Michigan, Detroit"
CA-2025-104912,2022-08-28,Desk Organizer Tray,Furniture,Furnishings,32389.09,5,-4626.42,Consumer,South,"North Carolina, Charlotte"
CA-2025-107516,2022-08-28,Scanner & Document Digitizer,Technology,Machines,153863.74,2,-28849.14,Home Office,Central,"Texas, Austin"
CA-2025-102997,2022-08-29,Acrylic Paint Set,Office Supplies,Art,511.28,1,153.55,Corporate,Central,"Texas, Houston"
CA-2025-103636,2022-08-29,Standing Desk Wood,Furniture,Tables,348463.05,7,-17423.36,Corporate,East,"District of Columbia, Washington"
CA-2024-105360,2022-08-29,USB-C Hub,Technology,Accessories,76221.39,8,12703.98,Corporate,South,"North Carolina, Charlotte"
CA-2022-106474,2022-08-30,Conference Room Table,Furniture,Tables,21687.9,1,-1084.81,Home Office,South,"North Carolina, Charlotte"
CA-2022-100936,2022-08-31,HP LaserJet Pro Copier,Technology,Copiers,1436119.95,6,502642.19,Corporate,West,"California, Los Angeles"
CA-2024-103805,2022-08-31,Canon ImageClass Copier,Technology,Copiers,148878.76,1,52107.4,Consumer,Central,"Michigan, Detroit"
CA-2022-107898,2022-08-31,Whiteboard Markers 12-Pack,Office Supplies,Art,1781.18,1,314.57,Corporate,Central,"Michigan, Detroit"
CA-2022-101127,2022-09-01,Metal Frame Bookshelf,Furniture,Bookcases,122225.8,4,9778.23,Consumer,East,"Massachusetts, Boston"
CA-2025-102277,2022-09-01,Shipping Labels Laser,Office Supplies,Labels,360.22,1,120.35,Consumer,South,"North Carolina, Charlotte"
CA-2022-102445,2022-09-01,3-Shelf Walnut Bookcase,Furniture,Bookcases,116439.04,5,-17465.69,Corporate,South,"Florida, Miami"
CA-2024-102681,2022-09-01,Mechanical Keyboard,Technology,Accessories,13612.83,6,2268.39,Corporate,Central,"Texas, Houston"
CA-2022-102799,2022-09-01,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,1664.98,1,665.66,Corporate,West,"Washington, Seattle"
CA-2022-103174,2022-09-01,Coffee Table Modern,Furniture,Tables,112008.5,5,-26354.99,Consumer,South,"Florida, Miami"
CA-2025-104911,2022-09-01,Catalog Envelopes 100-Count,Office Supplies,Envelopes,868.18,1,123.67,Consumer,East,"Pennsylvania, Philadelphia"
CA-2024-105778,2022-09-01,Corner Bookshelf White,Furniture,Bookcases,118538.11,4,9482.75,Consumer,East,"District of Columbia, Washington"
CA-2023-100955,2022-09-02,Samsung Galaxy S24,Technology,Phones,40631.82,1,-8706.7,Corporate,West,"Oregon, Portland"
CA-2023-101485,2022-09-02,Catalog Envelopes 100-Count,Office Supplies,Envelopes,4364.14,6,1745.49,Consumer,South,"Florida, Miami"
CA-2024-101858,2022-09-02,Acrylic Paint Set,Office Supplies,Art,2934.88,2,517.92,Consumer,West,"California, San Francisco"
CA-2022-104703,2022-09-02,USB-C Hub,Technology,Accessories,11029.04,2,1838.45,Home Office,Central,"Texas, Austin"
CA-2022-104726,2022-09-02,Mechanical Keyboard,Technology,Accessories,72212.49,7,18053.33,Home Office,South,"Georgia, Atlanta"
CA-2025-104749,2022-09-02,Zipper Binder Portfolio,Office Supplies,Binders,12506.44,8,5627.4,Consumer,West,"Oregon, Portland"
CA-2025-105227,2022-09-02,3-Shelf Walnut Bookcase,Furniture,Bookcases,26018.01,1,2081.64,Corporate,South,"Florida, Miami"
CA-2024-105509,2022-09-02,Bubble Mailers Padded,Office Supplies,Envelopes,8787.21,8,3515.05,Consumer,East,"New York, New York City"
CA-2025-105899,2022-09-02,Heavy Duty Shredder,Technology,Machines,1135758.72,10,56787.77,Consumer,West,"Oregon, Portland"
CA-2024-107419,2022-09-02,Nokia retro phone,Technology,Phones,433891.63,6,65083.62,Consumer,West,"Washington, Seattle"
CA-2022-103040,2022-09-03,3-Ring Binder 2-inch,Office Supplies,Binders,1681.58,9,593.45,Consumer,East,"Massachusetts, Boston"
CA-2024-105016,2022-09-03,Desk Organizer Tray,Furniture,Furnishings,9808.11,3,576.85,Consumer,Central,"Illinois, Chicago"
CA-2024-107627,2022-09-03,iPhone 15 Pro,Technology,Phones,158813.86,3,8822.9,Home Office,Central,"Illinois, Chicago"
CA-2022-100037,2022-09-04,OnePlus 12,Technology,Phones,10490.37,1,-2246.81,Corporate,Central,"Illinois, Chicago"
CA-2025-103214,2022-09-04,Compact Office Refrigerator,Office Supplies,Appliances,12723.9,2,2289.97,Home Office,South,"Georgia, Atlanta"
CA-2022-104522,2022-09-04,Rubber Bands Asst.,Office Supplies,Fasteners,1954.65,2,683.92,Home Office,South,"Florida, Miami"
CA-2023-106137,2022-09-04,Rubber Bands Asst.,Office Supplies,Fasteners,3408.81,5,1193.54,Corporate,West,"Washington, Seattle"
CA-2025-107265,2022-09-04,Corner Bookshelf White,Furniture,Bookcases,277345.33,7,22187.56,Corporate,South,"Florida, Miami"
CA-2025-103252,2022-09-05,Mesh Task Chair,Furniture,Chairs,10426.46,1,1250.81,Consumer,West,"Washington, Seattle"
CA-2025-100063,2022-09-06,Sketching Colored Pencils,Office Supplies,Art,5183.35,9,0.0,Corporate,South,"Georgia, Atlanta"
CA-2024-100884,2022-09-06,Shipping Labels Laser,Office Supplies,Labels,666.49,1,266.43,Consumer,West,"Oregon, Portland"
CA-2022-101452,2022-09-06,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1533.01,1,450.69,Home Office,West,"California, Los Angeles"
CA-2024-102968,2022-09-06,Push Pins Assorted,Office Supplies,Fasteners,751.98,3,53.12,Home Office,Central,"Illinois, Chicago"
CA-2025-103528,2022-09-06,Wall Clock Brushed Nickel,Furniture,Furnishings,12775.36,2,-1825.17,Consumer,South,"Florida, Miami"
CA-2022-104684,2022-09-06,Anti-Fatigue Floor Mat,Furniture,Furnishings,67696.46,7,13538.96,Corporate,East,"Massachusetts, Boston"
CA-2023-100407,2022-09-07,Standing Desk Wood,Furniture,Tables,29782.06,2,-1489.85,Corporate,East,"New York, New York City"
CA-2024-102965,2022-09-07,Heavy Duty Shelving Unit,Office Supplies,Storage,13587.93,1,0.0,Consumer,Central,"Texas, Austin"
CA-2024-106316,2022-09-07,Conference Room Table,Furniture,Tables,331235.57,8,-16561.82,Consumer,East,"Massachusetts, Boston"
CA-2023-102334,2022-09-08,Air Purifier HEPA,Office Supplies,Appliances,7509.01,1,-1287.33,Home Office,Central,"Illinois, Chicago"
CA-2025-103740,2022-09-08,OnePlus 12,Technology,Phones,66471.38,3,-46529.8,Corporate,Central,"Michigan, Detroit"
CA-2022-105659,2022-09-08,Heavy Duty Shelving Unit,Office Supplies,Storage,115873.81,7,0.83,Consumer,West,"Oregon, Portland"
CA-2023-107244,2022-09-08,Anti-Fatigue Floor Mat,Furniture,Furnishings,18310.63,4,3661.96,Consumer,Central,"Texas, Austin"
CA-2023-103203,2022-09-09,Microwave Oven Stainless Steel,Office Supplies,Appliances,34580.29,2,6225.0,Consumer,West,"Washington, Seattle"
CA-2022-103902,2022-09-09,OnePlus 12,Technology,Phones,193289.57,7,28993.56,Corporate,South,"North Carolina, Charlotte"
CA-2024-105288,2022-09-09,Microwave Oven Stainless Steel,Office Supplies,Appliances,55514.55,4,9992.37,Consumer,West,"Oregon, Portland"
CA-2022-105695,2022-09-09,File Folder Labels,Office Supplies,Labels,9044.51,9,3617.97,Consumer,South,"North Carolina, Charlotte"
CA-2023-103936,2022-09-10,Ergonomic Office Chair,Furniture,Chairs,13961.43,1,-1396.06,Consumer,Central,"Michigan, Detroit"
CA-2024-107465,2022-09-10,Air Purifier HEPA,Office Supplies,Appliances,47789.74,2,8602.12,Consumer,West,"California, Los Angeles"
CA-2025-100875,2022-09-11,Photo Paper Glossy,Office Supplies,Paper,13771.36,9,-2754.77,Consumer,West,"California, San Francisco"
CA-2023-100956,2022-09-11,5-Shelf Oak Bookcase,Furniture,Bookcases,113184.61,4,9054.47,Consumer,East,"New York, New York City"
CA-2022-103251,2022-09-11,Metal Frame Bookshelf,Furniture,Bookcases,66219.89,5,-1471.59,Corporate,Central,"Texas, Austin"
CA-2024-105580,2022-09-11,Wall Clock Brushed Nickel,Furniture,Furnishings,8514.14,2,0.0,Corporate,Central,"Texas, Houston"
CA-2022-106386,2022-09-11,LED Desk Lamp,Furniture,Furnishings,77306.2,10,15461.24,Corporate,South,"Georgia, Atlanta"
CA-2024-100926,2022-09-12,USB-C Hub,Technology,Accessories,42481.06,10,10620.68,Consumer,West,"California, San Francisco"
CA-2023-101494,2022-09-12,Folding Chair 4-Pack,Furniture,Chairs,16680.51,2,-1667.47,Corporate,West,"Washington, Seattle"
CA-2022-102992,2022-09-12,Metal Frame Bookshelf,Furniture,Bookcases,117447.49,3,9395.6,Home Office,Central,"Michigan, Detroit"
CA-2023-103727,2022-09-12,OnePlus 12,Technology,Phones,326185.85,8,48928.5,Corporate,West,"California, San Francisco"
CA-2022-103833,2022-09-12,OnePlus 12,Technology,Phones,184399.44,5,27659.75,Corporate,West,"Oregon, Portland"
CA-2022-104636,2022-09-12,Standard Staples Box,Office Supplies,Fasteners,3307.55,4,1157.85,Consumer,South,"Florida, Miami"
CA-2022-105258,2022-09-12,Heavy Duty Shelving Unit,Office Supplies,Storage,43181.58,10,6477.32,Consumer,East,"District of Columbia, Washington"
CA-2025-106521,2022-09-12,Folding Chair 4-Pack,Furniture,Chairs,84155.36,4,10098.61,Home Office,Central,"Michigan, Detroit"
CA-2024-102226,2022-09-13,Recycled Printer Paper,Office Supplies,Paper,793.48,2,233.23,Consumer,West,"California, Los Angeles"
CA-2022-104281,2022-09-13,Air Purifier HEPA,Office Supplies,Appliances,33200.83,1,5976.0,Consumer,South,"Florida, Miami"
CA-2024-104680,2022-09-13,Heavy Duty Shelving Unit,Office Supplies,Storage,31027.06,7,4653.81,Home Office,South,"North Carolina, Charlotte"
CA-2025-105767,2022-09-13,Mechanical Keyboard,Technology,Accessories,9080.2,2,1069.04,Corporate,South,"North Carolina, Charlotte"
CA-2025-107777,2022-09-13,Samsung Galaxy S24,Technology,Phones,157095.76,4,8728.28,Consumer,South,"Tennessee, Nashville"
CA-2024-101466,2022-09-14,Google Pixel 8,Technology,Phones,238824.2,7,35823.63,Home Office,South,"Florida, Miami"
CA-2023-102642,2022-09-14,Plastic Storage Bins 6-Pack,Office Supplies,Storage,1660.83,1,0.0,Corporate,South,"Florida, Miami"
CA-2024-105989,2022-09-14,Xerox WorkCentre,Technology,Copiers,452560.82,3,106484.85,Consumer,South,"Tennessee, Nashville"
CA-2022-106689,2022-09-14,Zipper Binder Portfolio,Office Supplies,Binders,5663.09,4,2548.1,Consumer,South,"Georgia, Atlanta"
CA-2024-100040,2022-09-15,Coffee Table Modern,Furniture,Tables,133821.73,4,-22303.76,Corporate,Central,"Michigan, Detroit"
CA-2025-102272,2022-09-15,LED Desk Lamp,Furniture,Furnishings,8519.12,1,946.2,Home Office,East,"Massachusetts, Boston"
CA-2023-103325,2022-09-15,Conference Room Table,Furniture,Tables,287979.29,5,-14398.84,Consumer,Central,"Texas, Houston"
CA-2022-103516,2022-09-15,Scanner & Document Digitizer,Technology,Machines,370736.93,5,18537.22,Home Office,East,"New York, New York City"
CA-2023-105483,2022-09-15,Ergonomic Office Chair,Furniture,Chairs,12206.81,1,1464.12,Consumer,West,"California, San Francisco"
CA-2023-107717,2022-09-15,Premium Copy Paper Letter,Office Supplies,Paper,5982.64,2,2392.89,Home Office,South,"North Carolina, Charlotte"
CA-2022-106711,2022-09-16,3-Shelf Walnut Bookcase,Furniture,Bookcases,49622.38,1,3969.89,Consumer,South,"Georgia, Atlanta"
CA-2022-106974,2022-09-18,Corner Bookshelf White,Furniture,Bookcases,43501.96,1,3480.19,Consumer,South,"North Carolina, Charlotte"
